persistence intervals in dim 0:
 [0,8.16433e-05)
 [0,8.36109e-05)
 [0,8.54704e-05)
 [0,8.92884e-05)
 [0,9.47487e-05)
 [0,9.48328e-05)
 [0,9.91041e-05)
 [0,0.000107652)
 [0,0.000108419)
 [0,0.000111359)
 [0,0.000112963)
 [0,0.000116372)
 [0,0.000116565)
 [0,0.000117527)
 [0,0.000117541)
 [0,0.000119218)
 [0,0.000121463)
 [0,0.00012406)
 [0,0.000125337)
 [0,0.000130908)
 [0,0.000131022)
 [0,0.000132063)
 [0,0.000132217)
 [0,0.00013307)
 [0,0.000134833)
 [0,0.000138563)
 [0,0.00013922)
 [0,0.000140831)
 [0,0.000142659)
 [0,0.000146003)
 [0,0.000149716)
 [0,0.000150716)
 [0,0.000150852)
 [0,0.000152024)
 [0,0.000152655)
 [0,0.000153143)
 [0,0.000156564)
 [0,0.000156978)
 [0,0.000158389)
 [0,0.000159283)
 [0,0.000161801)
 [0,0.000164025)
 [0,0.000164889)
 [0,0.000168518)
 [0,0.000170883)
 [0,0.000170886)
 [0,0.00017322)
 [0,0.000173856)
 [0,0.000175891)
 [0,0.000176257)
 [0,0.00017698)
 [0,0.000178833)
 [0,0.000178902)
 [0,0.000179806)
 [0,0.000180724)
 [0,0.00018087)
 [0,0.000180946)
 [0,0.000182472)
 [0,0.000183393)
 [0,0.000185235)
 [0,0.000185542)
 [0,0.000185615)
 [0,0.000186718)
 [0,0.000187269)
 [0,0.000188186)
 [0,0.000188224)
 [0,0.000190548)
 [0,0.000190664)
 [0,0.000191293)
 [0,0.000191397)
 [0,0.000191554)
 [0,0.000192351)
 [0,0.000194201)
 [0,0.000194289)
 [0,0.000194555)
 [0,0.000196454)
 [0,0.000197762)
 [0,0.000199126)
 [0,0.000199253)
 [0,0.000200456)
 [0,0.000200628)
 [0,0.000200899)
 [0,0.000200942)
 [0,0.000201617)
 [0,0.000202002)
 [0,0.000203095)
 [0,0.000204204)
 [0,0.000204906)
 [0,0.000205642)
 [0,0.000207576)
 [0,0.00020816)
 [0,0.000208831)
 [0,0.000210907)
 [0,0.000211227)
 [0,0.000211696)
 [0,0.000212493)
 [0,0.00021355)
 [0,0.000213654)
 [0,0.000214295)
 [0,0.000214306)
 [0,0.000214462)
 [0,0.000214692)
 [0,0.000214754)
 [0,0.000215174)
