persistence intervals in dim 0:
 [0,3.62321e-05)
 [0,5.19471e-05)
 [0,5.62242e-05)
 [0,7.43779e-05)
 [0,8.94539e-05)
 [0,9.52315e-05)
 [0,9.60869e-05)
 [0,0.000112697)
 [0,0.000116721)
 [0,0.000121355)
 [0,0.000127275)
 [0,0.00012751)
 [0,0.000135561)
 [0,0.000143946)
 [0,0.000145132)
 [0,0.000157295)
 [0,0.000160953)
 [0,0.000163502)
 [0,0.000169437)
 [0,0.000172335)
 [0,0.000175166)
 [0,0.000176847)
 [0,0.000177845)
 [0,0.000182626)
 [0,0.000184588)
 [0,0.000185423)
 [0,0.000190466)
 [0,0.000195368)
 [0,0.000196439)
 [0,0.000196606)
 [0,0.000200118)
 [0,0.000200391)
 [0,0.000201355)
 [0,0.000207238)
 [0,0.000208565)
 [0,0.000211418)
 [0,0.000211493)
 [0,0.000211594)
 [0,0.000213799)
 [0,0.000214938)
 [0,0.000219404)
 [0,0.000220131)
 [0,0.000222218)
 [0,0.000224703)
 [0,0.000226276)
 [0,0.000226755)
 [0,0.000228794)
 [0,0.000229326)
 [0,0.000230276)
 [0,0.000232024)
 [0,0.00023475)
 [0,0.000237477)
 [0,0.000239288)
 [0,0.000239639)
 [0,0.000243628)
 [0,0.000245055)
 [0,0.000245178)
 [0,0.000247981)
 [0,0.000248729)
 [0,0.000249631)
 [0,0.00024979)
 [0,0.000250874)
 [0,0.000253483)
 [0,0.000255703)
 [0,0.000257888)
 [0,0.000259054)
 [0,0.000259369)
 [0,0.000259482)
 [0,0.000265003)
 [0,0.000266405)
 [0,0.000269407)
 [0,0.000272398)
 [0,0.000273044)
 [0,0.000273047)
 [0,0.000273477)
 [0,0.00027413)
 [0,0.00027533)
 [0,0.000277362)
 [0,0.00027847)
 [0,0.000282892)
 [0,0.000283477)
 [0,0.000287077)
 [0,0.000288899)
 [0,0.000290139)
 [0,0.00029103)
 [0,0.000292754)
 [0,0.000293354)
 [0,0.000294316)
 [0,0.000297432)
 [0,0.000300087)
 [0,0.000301163)
 [0,0.000301839)
 [0,0.000306798)
 [0,0.00030821)
 [0,0.000309978)
 [0,0.000310263)
 [0,0.000311855)
 [0,0.000312067)
 [0,0.000312498)
 [0,0.000313241)
 [0,0.00031397)
 [0,0.000314045)
 [0,0.000314264)
 [0,0.000315071)
 [0,0.000315116)
 [0,0.000315519)
 [0,0.000316308)
 [0,0.000317361)
 [0,0.000318476)
 [0,0.000323096)
 [0,0.000323293)
 [0,0.000324967)
 [0,0.000325283)
 [0,0.000325866)
 [0,0.000327397)
 [0,0.000328293)
 [0,0.000328586)
 [0,0.000331577)
 [0,0.00033195)
 [0,0.000333793)
 [0,0.00033387)
 [0,0.000334821)
 [0,0.000336002)
 [0,0.000336172)
 [0,0.00033972)
 [0,0.00034155)
 [0,0.000344685)
 [0,0.000345467)
 [0,0.000346676)
 [0,0.000347514)
 [0,0.000350625)
 [0,0.000351409)
 [0,0.000352382)
 [0,0.000356332)
 [0,0.000356761)
 [0,0.000357899)
 [0,0.000358034)
 [0,0.000358362)
 [0,0.00035841)
 [0,0.000358945)
 [0,0.000361472)
 [0,0.000364702)
 [0,0.000364928)
 [0,0.000365311)
 [0,0.000365897)
 [0,0.000366103)
 [0,0.000367685)
 [0,0.000369281)
 [0,0.000369843)
 [0,0.000370112)
 [0,0.000373995)
 [0,0.000374219)
 [0,0.000374227)
 [0,0.000374228)
 [0,0.000374281)
 [0,0.000376172)
 [0,0.00037804)
 [0,0.000379065)
 [0,0.000380329)
 [0,0.000380694)
 [0,0.000382113)
 [0,0.000382134)
 [0,0.000385334)
 [0,0.000388449)
 [0,0.000389644)
 [0,0.00039495)
 [0,0.000399113)
 [0,0.000400066)
 [0,0.000400347)
