persistence intervals in dim 0:
 [0,1.6035e-05)
 [0,4.37036e-05)
 [0,4.38853e-05)
 [0,4.69534e-05)
 [0,5.54552e-05)
 [0,6.72386e-05)
 [0,7.14251e-05)
 [0,7.6811e-05)
 [0,7.95832e-05)
 [0,8.31492e-05)
 [0,8.47198e-05)
 [0,8.62196e-05)
 [0,9.2798e-05)
 [0,9.4878e-05)
 [0,9.50286e-05)
 [0,9.55233e-05)
 [0,9.67701e-05)
 [0,9.71799e-05)
 [0,9.72829e-05)
 [0,9.76958e-05)
 [0,9.89792e-05)
 [0,0.000100551)
 [0,0.000101396)
 [0,0.000103249)
 [0,0.000103847)
 [0,0.000108615)
 [0,0.000109294)
 [0,0.000110055)
 [0,0.000112196)
 [0,0.000112228)
 [0,0.000113817)
 [0,0.000114979)
 [0,0.000117204)
 [0,0.00011865)
 [0,0.000120461)
 [0,0.00012144)
 [0,0.000124431)
 [0,0.000125545)
 [0,0.000126268)
 [0,0.000127045)
 [0,0.000127234)
 [0,0.000127324)
 [0,0.000127693)
 [0,0.000129594)
 [0,0.000130725)
 [0,0.000132011)
 [0,0.000132906)
 [0,0.000136951)
 [0,0.000137883)
 [0,0.00013811)
 [0,0.000138259)
 [0,0.000138321)
 [0,0.000141601)
 [0,0.000142336)
 [0,0.000143783)
 [0,0.000144278)
 [0,0.000146251)
 [0,0.000146444)
 [0,0.00014757)
 [0,0.000148576)
 [0,0.000149419)
 [0,0.000150038)
 [0,0.000150611)
 [0,0.000150894)
 [0,0.000152688)
 [0,0.000153141)
 [0,0.000153902)
 [0,0.000155668)
 [0,0.000157743)
 [0,0.000158274)
 [0,0.000159222)
 [0,0.000160975)
 [0,0.000161984)
 [0,0.000165258)
 [0,0.000165621)
 [0,0.000165689)
 [0,0.000169875)
 [0,0.000171259)
 [0,0.000171567)
 [0,0.000171754)
 [0,0.00017234)
 [0,0.000172984)
 [0,0.000173318)
 [0,0.000175351)
 [0,0.000175728)
 [0,0.000176023)
 [0,0.000177809)
 [0,0.000179033)
 [0,0.000179115)
 [0,0.000181074)
 [0,0.000181672)
 [0,0.000181778)
 [0,0.000182783)
 [0,0.000184438)
 [0,0.000185743)
 [0,0.000186632)
 [0,0.000186635)
 [0,0.000187281)
 [0,0.00018914)
 [0,0.000190136)
 [0,0.000190282)
 [0,0.000192281)
 [0,0.000193881)
 [0,0.000194413)
 [0,0.000194579)
 [0,0.000194982)
 [0,0.000195356)
 [0,0.000196486)
 [0,0.000196516)
 [0,0.000197528)
 [0,0.000198624)
 [0,0.000198726)
 [0,0.000199136)
 [0,0.00019921)
 [0,0.000199888)
 [0,0.000200685)
 [0,0.000200831)
 [0,0.000202256)
